Device,Method,Blocks,Threads,Datasize,searched Ips,Building time MS,searching time MS
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,521,384,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,81.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,79.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,79.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,81.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,384,200000,151,0.000,80.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,481,416,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,99.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,99.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,101.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,101.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,99.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,99.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,99.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,416,200000,151,0.000,100.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,447,448,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,448,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,417,480,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,77.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,75.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,75.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,77.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,75.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,75.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,76.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,77.000
GeForce GT 740M,LPM-BRUTE FORCE,62917,480,200000,151,0.000,75.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,151.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,151.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,153.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,151.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,151.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,153.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,151.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,480,200000,301,0.000,152.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,391,512,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,72.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,74.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,72.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,72.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,72.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,72.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,74.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,73.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,72.000
GeForce GT 740M,LPM-BRUTE FORCE,58985,512,200000,151,0.000,72.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,149.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,149.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,149.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,150.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,147.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,65000,512,200000,301,0.000,148.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,0.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,368,544,200000,1,0.000,1.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,97.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,99.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,99.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
GeForce GT 740M,LPM-BRUTE FORCE,55515,544,200000,151,0.000,98.000
